location,mintemp,maxtemp,rainfall,evaporation,sunshine,winddir,windspeed,humidity,pressure,cloud,temp,raintoday,raintom
Albury,2.7,22.1,0,NA,NA,NE,19,43,1000.8,7,18.9,No,No
Albury,7.7,17.2,0.2,NA,NA,N,22,57,1008.1,8,15.9,No,Yes
Albury,6.8,13.8,2.6,NA,NA,WNW,33,59,1008.8,8,12.4,Yes,Yes
Albury,7.5,15.2,3.4,NA,NA,WNW,24,63,1017.4,8,14,Yes,No
Albury,6.8,17.3,0,NA,NA,W,15,54,1023.6,NA,17.1,No,No
Albury,3.5,19.1,0,NA,NA,NW,7,53,1021.7,NA,18.1,No,No
Albury,2.7,18.8,0,NA,NA,SE,6,44,1022,NA,17.7,No,No
Albury,2.6,20.9,0,NA,NA,N,13,37,1015.2,NA,20.6,No,Yes
Albury,9.1,15.5,1.6,NA,NA,WSW,33,46,1011.9,NA,14.6,Yes,No
Albury,0.8,13.7,0,NA,NA,WNW,20,61,1020.6,8,12.8,No,No
Albury,2.4,17.5,0,NA,NA,E,7,49,1022.9,NA,17.1,No,No
Albury,3,17.6,0,NA,NA,WNW,17,56,1018.2,NA,16.3,No,No
Albury,4.7,17.9,0,NA,NA,NW,9,53,1017.3,7,16.6,No,No
Albury,5,16.5,0,NA,NA,SE,13,68,1013.4,4,15.4,No,Yes
Albury,8.4,19.2,13.2,NA,NA,NE,7,58,1015.1,1,18.6,Yes,No
Albury,10.4,22.1,0.4,NA,NA,E,26,50,1010.6,6,21.4,No,No
Albury,11.9,19.4,0,NA,NA,W,22,60,1014.5,8,18.3,No,No
Albury,5.1,19.9,0.2,NA,NA,SSE,7,51,1013.6,NA,19,No,No
Albury,4.2,20.7,0,NA,NA,WNW,30,45,1008.3,3,18.9,No,No
Albury,5.3,15,0,NA,NA,W,26,44,1016.1,5,14.7,No,No
Albury,0.8,17.7,0,NA,NA,SE,9,43,1018.8,NA,16.5,No,No
Albury,2.5,22,0,NA,NA,NNE,19,36,1016.4,NA,21.4,No,No
Albury,7.6,25.7,0,NA,NA,NE,15,44,1007.8,1,23.8,No,No
Albury,14.3,24.3,0,NA,NA,W,26,62,1001.6,7,16.3,No,Yes
Albury,8.1,14,4.2,NA,NA,W,28,41,1012.5,8,13,Yes,No
Albury,2.6,15.3,0.2,NA,NA,W,19,49,1021.7,8,13.7,No,No
Albury,1.8,19.1,0,NA,NA,W,26,45,1026.9,NA,18.2,No,No
Albury,4.6,22.2,0,NA,NA,WSW,9,44,1028.6,NA,21.1,No,No
Albury,5.2,24.8,0,NA,NA,WNW,11,36,1022.7,NA,24,No,No
Albury,5.6,28.7,0,NA,NA,WNW,28,22,1013.3,NA,28.3,No,No
Albury,11.7,13.1,NA,NA,NA,WSW,17,100,1011.6,8,12.4,NA,Yes
Albury,2.7,17.1,33.4,NA,NA,W,17,51,1016.3,2,15.6,Yes,No
Albury,3.5,16.8,0,NA,NA,NNW,9,58,1013,8,15.4,No,No
Albury,3.5,18.3,0,NA,NA,WNW,15,47,1010.8,1,17.7,No,No
Albury,5.6,16.2,0,NA,NA,NW,15,47,1009.7,6,15.5,No,No
Albury,7.4,11.6,0.8,NA,NA,S,13,85,1008,8,10.2,No,Yes
Albury,5,17.9,7.6,NA,NA,WSW,19,41,1016.1,4,17.1,Yes,No
Albury,4,18.6,0,NA,NA,W,19,43,1020.3,7,17.3,No,No
Albury,4.7,21,0,NA,NA,NW,6,50,1023.1,NA,20.1,No,No
Albury,6.4,25.7,0,NA,NA,NNE,15,40,1020,NA,24.8,No,No
Albury,8.7,19,0,NA,NA,NE,11,77,1014.2,8,16.3,No,Yes
Albury,5.2,19,2.2,NA,NA,WNW,22,45,1018.7,NA,17.9,Yes,No
Albury,5.5,22.6,0,NA,NA,N,7,43,1018,NA,21.8,No,No
Albury,8.5,27.2,0,NA,NA,ENE,17,35,1010.6,NA,26.1,No,No
Albury,8.8,24.9,0,NA,NA,W,24,34,1011.4,NA,23.6,No,No
Albury,7.9,20.7,0,NA,NA,WSW,26,35,1014.3,NA,20.1,No,No
Albury,5.8,19,0,NA,NA,ESE,15,34,1021.8,NA,18,No,No
Albury,4.4,20.7,0,NA,NA,SE,11,41,1023.7,NA,19.8,No,No
Albury,5.4,23.6,0,NA,NA,SSE,11,45,1017.8,NA,21.9,No,No
Albury,12.7,23.8,0,NA,NA,W,30,45,1009.5,3,22.6,No,No
Albury,7.1,18.5,0,NA,NA,W,30,41,1010.7,2,17.8,No,No
Albury,6.3,20.4,0,NA,NA,NNW,15,38,1017.8,NA,18.4,No,No
Albury,6.2,23.7,0,NA,NA,NW,9,35,1021.1,NA,22.5,No,No
Albury,9,27,0,NA,NA,SSE,7,31,1017.9,2,25.8,No,No
Albury,11,28.8,0,NA,NA,SW,22,40,1013.4,1,28.5,No,No
Albury,10.8,31.2,0,NA,NA,SSE,19,38,1012.2,NA,29.7,No,No
Albury,17.3,20.6,0,NA,NA,WSW,33,47,1008.6,8,19.3,No,No
Albury,6.4,22.4,0,NA,NA,ESE,7,43,1014.5,NA,21.1,No,No
Albury,9.2,24.5,0,NA,NA,NNW,19,37,1015.7,7,23.5,No,No
Albury,9.2,28.5,0,NA,NA,NW,11,30,1014.5,NA,27.2,No,No
Albury,11.6,27.3,0,NA,NA,S,13,51,1013.3,8,26.3,No,No
Albury,17.8,29.7,0.4,NA,NA,N,22,42,1010,7,27.3,No,Yes
Albury,18.4,20,10.6,NA,NA,WNW,13,93,1008.9,8,19.4,Yes,Yes
Albury,16.1,26.1,24.6,NA,NA,NW,11,55,1011.1,8,21.8,Yes,Yes
Albury,10.3,21.8,1.6,NA,NA,W,22,37,1017.1,NA,20.9,Yes,No
Albury,6.5,22.9,0,NA,NA,SE,17,27,1021.4,NA,20.9,No,No
Albury,8.3,24.5,0,NA,NA,NE,7,35,1022.7,NA,23.4,No,No
Albury,9.3,31.6,0,NA,NA,N,19,31,1015.5,NA,29.4,No,No
Albury,9.1,24.6,0,NA,NA,S,6,37,1016.9,NA,24.1,No,No
Albury,9.9,24.6,0,NA,NA,SE,9,35,1014.6,NA,23.1,No,No
Albury,10,26.2,0,NA,NA,WNW,20,25,1011.8,NA,24.9,No,No
Albury,13.1,24.1,0,NA,NA,WNW,22,29,1009.4,NA,23.5,No,No
Albury,9,24.2,0,NA,NA,SSE,13,44,1011.4,2,23.3,No,No
Albury,7.2,21.4,0,NA,NA,SW,28,35,1011,NA,20.1,No,No
Albury,5.8,25.3,0,NA,NA,SE,20,36,1016.9,NA,23.8,No,No
Albury,8.3,26.9,0,NA,NA,ESE,15,34,1018.1,NA,26,No,No
Albury,12.3,32.4,0,NA,NA,NW,28,24,1008.2,1,31.5,No,No
Albury,10.9,27.4,0,NA,NA,W,17,27,1013.9,NA,26.2,No,No
Albury,11.1,29,0,NA,NA,SSE,13,28,1014.4,NA,27.6,No,No
Albury,12.4,32.7,0,NA,NA,NE,9,30,1012,NA,30.4,No,No
Albury,15.3,36.7,0,NA,NA,WNW,20,16,1011.2,NA,35.8,No,No
Albury,16.6,31.9,0,NA,NA,WNW,20,21,1012.5,1,31.2,No,No
Albury,15.9,28.1,0.2,NA,NA,ESE,7,52,1013.4,3,26.3,No,No
Albury,16.8,32.5,0.4,NA,NA,E,11,44,1011.2,1,31.2,No,No
Albury,17.8,37.4,0,NA,NA,E,17,35,1008.4,NA,35.4,No,No
Albury,23,34.4,0,NA,NA,WSW,13,46,1011,5,31.1,No,No
Albury,12.1,34.5,0,NA,NA,W,22,16,1009.3,NA,32.7,No,No
Albury,13.8,33.6,0,NA,NA,ESE,11,17,1010.9,NA,31.2,No,No
Albury,15.8,36.9,0,NA,NA,SSW,11,20,1011.9,NA,33.9,No,No
Albury,18.6,40.7,0,NA,NA,N,24,12,1008.1,NA,39.3,No,No
Albury,19.8,43.4,0,NA,NA,ESE,11,17,1009.8,1,42.4,No,Yes
Albury,20.9,42,12.6,NA,NA,SW,15,22,1014.3,NA,40.7,Yes,No
Albury,21.9,40.4,0,NA,NA,ENE,24,22,1012.4,NA,38.2,No,No
Albury,21.9,39.2,0,NA,NA,WSW,22,16,997.2,NA,34.9,No,No
Albury,13.3,25.1,0,NA,NA,NW,22,27,1002.1,NA,23.9,No,No
Albury,11.2,32.2,0,NA,NA,SSE,11,24,1006,NA,29.5,No,No
Albury,14.5,38.8,0,NA,NA,NNW,19,12,1004.1,NA,36.4,No,No
Albury,17,28.8,0,NA,NA,W,24,32,1010.2,NA,26,No,No
Albury,18.1,22.3,0,NA,NA,W,15,80,1013.5,8,16.8,No,Yes
Albury,8.9,27.1,3.2,NA,NA,SSE,22,29,1015.5,NA,25,Yes,No
Albury,11.2,31.4,0,NA,NA,WSW,13,27,1014.3,NA,28.2,No,No
Albury,13.6,36.1,0,NA,NA,SSW,9,12,1010.3,NA,34.2,No,No
Albury,15.5,39.9,0,NA,NA,S,9,11,1005,NA,37.7,No,No
Albury,18.9,43.1,0,NA,NA,W,30,12,998.5,NA,40.6,No,No
Albury,18.1,32.2,0.8,NA,NA,SW,13,30,1009.5,NA,29.8,No,No
Albury,16.4,34.6,0,NA,NA,S,11,32,1010.5,NA,32.9,No,No
Albury,19.2,36.8,0,NA,NA,N,22,29,1007.1,NA,35.2,No,No
Albury,16.6,36.5,0.2,NA,NA,W,26,11,1006.7,NA,35.6,No,No
Albury,15.7,34,0,NA,NA,SSE,13,20,1010.8,NA,31.7,No,No
Albury,15.9,37,0,NA,NA,NE,15,23,1010.4,NA,35,No,No
Albury,21.2,35.2,0,NA,NA,ENE,7,31,1007,NA,34,No,No
Albury,21.6,36.5,0,NA,NA,WNW,11,33,1004.5,6,36.3,No,No
Albury,15.3,32.9,0,NA,NA,SW,15,20,1005.3,NA,31.8,No,No
Albury,18.4,34.7,0,NA,NA,WNW,9,36,1003.9,2,32.3,No,No
Albury,20.4,32.1,0,NA,NA,W,17,31,1003.5,2,30.6,No,No
Albury,9.9,29.9,0,NA,NA,S,11,27,1012.3,NA,28.7,No,No
Albury,11.5,33.9,0,NA,NA,N,24,13,1006.1,NA,32.6,No,No
Albury,16.9,26.6,0.4,NA,NA,SE,28,31,1015.8,NA,25.2,No,No
Albury,14.3,29.2,0,NA,NA,SSE,24,28,1019,NA,27.4,No,No
Albury,12,31.8,0,NA,NA,NE,17,23,1018.2,NA,29.7,No,No
Albury,12.8,31,0,NA,NA,ESE,15,23,1017.6,NA,29.4,No,No
Albury,13.5,30.9,0,NA,NA,NE,19,28,1017,NA,29.5,No,No
Albury,14.4,31.3,0,NA,NA,ESE,15,34,1016.1,NA,29.9,No,No
Albury,16.6,33.8,0,NA,NA,ESE,9,29,1015.6,NA,32.3,No,No
Albury,17.9,34.9,0,NA,NA,ENE,13,24,1016.1,NA,33.9,No,No
Albury,18.6,33,0,NA,NA,ENE,9,32,1016,NA,31.8,No,No
Albury,19.7,35.1,0,NA,NA,WNW,7,24,1015.5,NA,34.5,No,No
Albury,20.1,35.7,0,NA,NA,SSE,13,32,1015.5,NA,33.5,No,No
Albury,19.4,33.7,0,NA,NA,NNW,13,32,1014.3,NA,32.9,No,No
Albury,17.7,33.9,0,NA,NA,NW,17,28,1007.3,7,32.5,No,No
Albury,15.5,30.7,0,NA,NA,W,17,26,1009.6,NA,28.6,No,No
Albury,13.8,31.7,0,NA,NA,SSE,11,31,1013,NA,29.2,No,No
Albury,12,27.5,0,NA,NA,W,26,36,1011.5,2,24.1,No,No
Albury,11.1,23,0.2,NA,NA,WSW,15,26,1018.1,NA,21.7,No,No
Albury,7.1,24.1,0,NA,NA,ESE,15,28,1019.6,NA,22.7,No,No
Albury,9.1,26.3,0,NA,NA,SSE,9,25,1020.9,NA,24.6,No,No
Albury,9.9,28.6,0,NA,NA,ENE,20,33,1018,6,27,No,Yes
Albury,14.9,20.2,2.6,NA,NA,NE,26,82,1009.7,8,18.6,Yes,Yes
Albury,10.1,23.3,17.4,NA,NA,NW,13,45,1012.9,1,21.5,Yes,No
Albury,9,24.2,0,NA,NA,WNW,9,38,1016.2,2,22.9,No,No
Albury,9.5,28.3,0,NA,NA,W,22,29,1013.1,NA,27.4,No,No
Albury,10.3,27.7,0,NA,NA,W,13,34,1016.9,NA,27.3,No,No
Albury,14.9,31.3,0,NA,NA,NNW,13,29,1014.1,NA,30.4,No,No
Albury,13.8,35.1,0,NA,NA,NNE,22,27,1011,1,34.1,No,Yes
Albury,18.3,22.2,10.4,NA,NA,W,20,84,1015.4,7,17.1,Yes,Yes
Albury,6.6,20.4,19.8,NA,NA,SW,13,38,1018.5,NA,18.7,Yes,No
Albury,7,21.5,0.2,NA,NA,WSW,13,53,1014.2,1,19.1,No,No
Albury,10.9,23,0,NA,NA,WSW,15,60,1013.4,8,20.1,No,No
Albury,8.4,22.9,0,NA,NA,W,19,42,1016.9,1,21.3,No,No
Albury,8.5,23.8,0,NA,NA,WSW,17,49,1016.5,4,22.4,No,No
Albury,8.6,22.5,0,NA,NA,SE,15,40,1020.6,NA,21.6,No,No
Albury,8.9,24.3,0,NA,NA,SSE,11,38,1025.8,NA,23.2,No,No
Albury,10.3,25.3,0,NA,NA,S,9,42,1026.8,NA,24.3,No,No
Albury,11.2,25.7,0,NA,NA,WNW,11,40,1023.2,NA,25.1,No,No
Albury,10,26.7,0,NA,NA,W,11,37,1021.1,NA,25.8,No,No
Albury,11.5,26,0,NA,NA,S,9,44,1023.3,8,24.4,No,No
Albury,10.7,26.6,0,NA,NA,S,11,39,1022.8,1,25.3,No,No
Albury,10.3,27.1,0,NA,NA,SSW,6,38,1020.6,1,26,No,No
Albury,10.3,27.6,0,NA,NA,W,15,34,1021,NA,27.3,No,No
Albury,11.4,28.2,0,NA,NA,N,2,33,1021,4,27.2,No,No
Albury,10.4,26.7,0,NA,NA,NNW,15,32,1013.9,NA,26.2,No,No
Albury,14.4,24.8,0,NA,NA,SSE,9,53,1009.1,8,23.3,No,No
Albury,14.5,23.6,0.8,NA,NA,W,19,47,1009,NA,22.8,No,No
Albury,8.3,23.8,0,NA,NA,SW,9,43,1012.9,NA,22.5,No,No
Albury,8.9,22.2,0,NA,NA,SE,7,49,1013.8,NA,21.1,No,No
Albury,8.6,23.9,0,NA,NA,W,22,37,1014,7,22.8,No,No
Albury,5.1,17.8,0,NA,NA,SE,22,41,1020,NA,16.9,No,No
Albury,2.6,20.3,0,NA,NA,SE,17,38,1016.7,NA,19.6,No,No
Albury,4,21.1,0,NA,NA,N,9,35,1010.7,6,20.2,No,Yes
Albury,10.6,14.6,7,NA,NA,W,11,79,1010.3,8,14.2,Yes,Yes
Albury,10.9,20,1.6,NA,NA,WSW,20,47,1014.2,NA,18.2,Yes,No
Albury,6,16.9,0,NA,NA,WSW,13,48,1019.4,8,15.5,No,No
Albury,5.7,20.5,0,NA,NA,W,15,48,1021.4,3,19.3,No,No
Albury,6,21.4,0,NA,NA,W,13,53,1022,1,20.5,No,No
Albury,5.6,23.1,0,NA,NA,NNW,11,44,1017.6,NA,22.8,No,No
Albury,7.9,26.5,0,NA,NA,W,17,28,1015.2,7,24.9,No,No
Albury,7.9,15.8,0.2,NA,NA,NW,2,77,1024.4,7,15.6,No,Yes
Albury,8.6,20.4,2.6,NA,NA,SW,9,62,1021.9,3,19.3,Yes,No
Albury,9.3,17.9,0.2,NA,NA,WSW,19,50,1019.3,NA,17.5,No,No
Albury,2.5,18.6,0,NA,NA,SE,9,38,1025.4,NA,16.9,No,No
Albury,1.7,20.6,0,NA,NA,NNW,6,35,1020.9,NA,20.4,No,No
Albury,6.6,19.7,0.4,NA,NA,W,19,38,1020.4,NA,19,No,No
Albury,1.6,17.9,0,NA,NA,E,9,35,1022.6,NA,16.3,No,No
Albury,2.5,18.6,0,NA,NA,SE,13,37,1023.2,NA,17.9,No,No
Albury,6.2,23.2,NA,NA,NA,SSE,9,38,1027.9,NA,23.2,NA,No
Albury,5.7,23.4,0,NA,NA,SSE,13,39,1025.1,NA,23.1,No,No
Albury,5,24.2,0,NA,NA,NNE,15,38,1019.2,4,22.7,No,Yes
Albury,11.3,15.7,9.8,NA,NA,W,22,65,1013.6,8,15,Yes,Yes
Albury,1.9,11.6,4.6,NA,NA,NNW,15,82,1013.7,8,11.2,Yes,Yes
Albury,6.1,13.7,7.4,NA,NA,NW,15,79,1010,8,12,Yes,Yes
Albury,9.1,14,1.4,NA,NA,W,17,76,1009.9,8,12.2,Yes,Yes
Albury,3.5,14.9,1.6,NA,NA,WNW,9,71,1014.4,5,14.6,Yes,No
Albury,1.4,13.1,0,NA,NA,W,15,62,1016,8,12.4,No,No
Albury,0.6,15,0.2,NA,NA,W,19,63,1018,7,13.3,No,Yes
Albury,2.9,14.6,1.4,NA,NA,E,15,72,1016,8,14.3,Yes,No
Albury,5.3,14.9,1,NA,NA,ESE,4,55,1015.8,NA,14.3,No,No
Albury,2.8,13.5,0,NA,NA,NA,0,79,1011.7,8,10.8,No,No
Albury,5.4,17.2,0,NA,NA,SSE,20,45,1017.6,NA,16.9,No,No
Albury,1.4,17.4,0,NA,NA,WNW,7,40,1021.8,NA,17,No,No
Albury,-0.2,16.3,0,NA,NA,WNW,11,57,1024.8,NA,15.8,No,No
Albury,1.3,12.8,0.2,NA,NA,S,6,81,1026,NA,12.4,No,No
Albury,1.1,16.6,0,NA,NA,SE,9,53,1028.2,NA,15.7,No,No
Albury,2.7,18,0.2,NA,NA,SE,11,62,1027.7,1,17.4,No,No
Albury,4.2,19.3,0,NA,NA,SSE,7,57,1026.1,1,19,No,No
Albury,7.8,15.2,0.6,NA,NA,ENE,9,91,1024.9,8,14.4,No,Yes
Albury,11.2,17.6,16,NA,NA,NE,13,82,1022.7,8,17,Yes,Yes
Albury,10.3,15.4,19.4,NA,NA,N,7,98,1011.5,8,15.3,Yes,Yes
Albury,11.4,17.3,53.4,NA,NA,SSW,17,48,1015.3,NA,16.9,Yes,No
Albury,0.6,14.3,0.2,NA,NA,NW,11,70,1023,8,13,No,No
Albury,1.9,14.5,0,NA,NA,SE,4,69,1025.3,NA,13.8,No,No
Albury,3.5,13.6,0,NA,NA,ENE,13,71,1022.2,NA,13.2,No,No
Albury,5.8,15,0.4,NA,NA,N,13,65,1019.6,8,14.8,No,Yes
Albury,8.5,16.9,1.2,NA,NA,WNW,20,64,1021.5,8,15.1,Yes,No
Albury,1.7,14.6,1,NA,NA,NE,9,65,1029.3,NA,13.4,No,No
Albury,0.6,13.8,0.2,NA,NA,ESE,7,71,1024.6,1,13.2,No,No
Albury,3.1,13.8,0,NA,NA,ESE,7,80,1019.6,8,13.2,No,No
Albury,3.4,15.6,0,NA,NA,E,15,67,1017.8,NA,15.4,No,Yes
Albury,4.9,11.8,15,NA,NA,ESE,6,100,1008.4,8,11.5,Yes,Yes
Albury,10,13.4,16.8,NA,NA,W,13,93,1005.5,8,12.3,Yes,Yes
Albury,4.3,12.2,3.6,NA,NA,SE,6,90,1009.4,8,12,Yes,No
Albury,1.2,15.4,0.2,NA,NA,E,7,51,1016.7,1,14,No,No
Albury,-0.2,14.3,0,NA,NA,WNW,9,51,1015.5,NA,14,No,No
Albury,0.3,10.4,0.2,NA,NA,SW,2,83,1011.9,7,10.2,No,No
Albury,3.1,15.5,0.6,NA,NA,WSW,11,63,1016,6,14.5,No,No
Albury,0.8,14.5,0,NA,NA,S,7,52,1024.1,NA,13.9,No,No
Albury,0,14.1,0,NA,NA,SW,7,50,1022.5,NA,13.6,No,No
Albury,-0.5,13.2,0.2,NA,NA,SE,9,60,1019.9,NA,12.7,No,No
Albury,-1.3,13.9,0,NA,NA,S,7,53,1024.8,NA,13.7,No,No
Albury,-0.4,14.1,0,NA,NA,SSE,7,51,1027.8,NA,13.9,No,No
Albury,2,13.1,0,NA,NA,SSW,7,85,1023.2,8,10.6,No,No
Albury,7.8,17,1,NA,NA,SSE,17,51,1020.9,NA,16.8,No,No
Albury,0.9,16.8,0,NA,NA,ESE,6,51,1021.8,NA,16,No,No
Albury,-0.1,14.1,0,NA,NA,ENE,7,67,1021.3,NA,12.6,No,No
Albury,2,16,0,NA,NA,SE,6,59,1022.4,NA,15.5,No,No
Albury,4.3,18.4,0,NA,NA,SSE,2,60,1023.7,NA,17.5,No,No
Albury,1.4,15.7,0,NA,NA,W,13,54,1025.8,NA,15.6,No,No
Albury,2,12.9,0,NA,NA,NNE,9,82,1024.8,7,12.5,No,No
Albury,7.4,16,0.6,NA,NA,WNW,17,65,1023.9,NA,15.7,No,No
Albury,3.1,14.8,0,NA,NA,E,11,69,1022.2,5,13.6,No,No
Albury,1.9,15.4,0.2,NA,NA,N,19,59,1011.5,8,14.1,No,No
Albury,8.4,12.2,0,NA,NA,WNW,20,56,1014,1,11.5,No,Yes
Albury,4.8,13.3,1.6,NA,NA,NW,20,60,1019.8,8,12.7,Yes,Yes
Albury,6.1,13,2.2,NA,NA,E,7,74,1027.4,6,11.5,Yes,Yes
Albury,4.6,13.9,2.6,NA,NA,W,17,61,1032.5,3,13.2,Yes,No
Albury,-0.5,12.6,0,NA,NA,SSW,6,55,1033.3,NA,12.2,No,No
Albury,3.2,14.9,0.2,NA,NA,S,6,55,1031.1,NA,14.3,No,No
Albury,1.7,15.1,0,NA,NA,E,7,60,1032,NA,13.9,No,No
Albury,1.5,15.8,0,NA,NA,ESE,7,64,1028.3,8,14.4,No,No
Albury,5,14.8,0,NA,NA,ESE,7,74,1026.1,6,14,No,Yes
Albury,8,14,5,NA,NA,ENE,7,90,1022.7,8,13,Yes,Yes
Albury,11.1,14.6,5,NA,NA,N,9,89,1020.9,8,14,Yes,Yes
Albury,10.1,15.5,2.4,NA,NA,SE,6,85,1022.3,8,14.5,Yes,Yes
Albury,11.1,18,2,NA,NA,ENE,13,78,1018.8,8,17.1,Yes,No
Albury,12.1,20.5,0,NA,NA,NE,22,69,1013.7,1,19.1,No,Yes
Albury,13.5,17.3,33.6,NA,NA,NNW,26,69,1008.7,8,15.7,Yes,Yes
Albury,8.3,11.9,4.4,NA,NA,WNW,19,78,1005.2,8,8.8,Yes,Yes
Albury,4.5,11.2,7.2,NA,NA,NNW,15,65,1014.9,7,9.2,Yes,No
Albury,4.4,11.7,0,NA,NA,NNW,9,73,1017.5,8,10.2,No,No
Albury,3.4,12.4,0.6,NA,NA,WNW,17,73,1023.8,1,12.2,No,No
Albury,1.9,14.7,0,NA,NA,W,6,56,1028.9,NA,14,No,No
Albury,0.8,11.3,0,NA,NA,ENE,7,73,1028.4,NA,11.1,No,No
Albury,3.5,12.8,0,NA,NA,ESE,11,63,1027.2,7,11.7,No,No
Albury,0.3,13.9,0,NA,NA,SE,9,69,1027.1,NA,13.4,No,No
Albury,3,16.1,0.2,NA,NA,NE,24,56,1021.7,NA,16,No,Yes
Albury,6.2,17.7,5,NA,NA,NNE,19,70,1018.5,8,15.9,Yes,No
Albury,5.7,13.2,0.2,NA,NA,WNW,17,90,1021.4,8,11.1,No,No
Albury,5,14.5,0,NA,NA,SSW,4,72,1023.4,2,13.9,No,No
Albury,2.8,14.3,0,NA,NA,E,9,65,1020.3,1,13.8,No,No
Albury,7,15.9,0,NA,NA,NNW,24,55,1012.1,8,14.2,No,Yes
Albury,4.7,10.4,1.2,NA,NA,NNE,17,83,1014.5,8,9.3,Yes,No
Albury,6.3,13.1,1,NA,NA,WNW,19,62,1015.6,3,12,No,Yes
Albury,7.4,13.3,1.6,NA,NA,N,15,85,1014.5,8,11.7,Yes,Yes
Albury,8,13.6,2.8,NA,NA,WNW,20,68,1010,8,13.1,Yes,No
Albury,3.4,11.5,0.4,NA,NA,N,11,89,1010.7,8,10.2,No,Yes
Albury,5.9,15.9,8.2,NA,NA,E,6,55,1015,NA,13.8,Yes,No
Albury,2.6,11.2,0,NA,NA,N,11,85,1016.6,8,10.4,No,Yes
Albury,5.7,16.6,2.8,NA,NA,WSW,13,62,1016.7,NA,16,Yes,No
Albury,2.9,15.6,0,NA,NA,NNE,13,58,1014.9,8,14.9,No,Yes
Albury,5.8,14.9,17.2,NA,NA,W,44,54,1006,NA,13,Yes,Yes
Albury,4.6,14.5,1.2,NA,NA,NW,15,57,1014.9,8,12.6,Yes,No
Albury,7.4,18.4,0,NA,NA,NW,20,58,1005.9,8,15.7,No,Yes
Albury,1.8,14.1,6.6,NA,NA,WNW,11,60,1021.5,8,13.3,Yes,No
Albury,2.1,16.2,0,NA,NA,NE,26,45,1012.2,NA,16.1,No,Yes
Albury,6.4,14.4,3.8,NA,NA,NW,15,58,1011.5,8,14,Yes,No
Albury,4.7,18.3,0.6,NA,NA,NNW,33,43,1009.7,NA,18.1,No,Yes
Albury,6.6,11.3,6,NA,NA,WNW,20,72,1011.1,NA,8.3,Yes,Yes
Albury,1.5,10.7,9.8,NA,NA,WNW,22,63,1016.2,8,9.8,Yes,No
Albury,2.2,11,0.2,NA,NA,WNW,11,67,1015.5,8,10.4,No,Yes
Albury,6.4,11.9,4.2,NA,NA,W,17,85,1010.6,8,10.7,Yes,Yes
Albury,8.6,12.3,8.8,NA,NA,WNW,19,94,1011.9,8,11.4,Yes,Yes
Albury,6,15,4.2,NA,NA,NA,0,75,1023.8,8,13.6,Yes,No
Albury,8.1,16.2,0,NA,NA,WNW,15,64,1024.4,8,15.1,No,No
Albury,9.5,17.1,0,NA,NA,W,9,61,1023.4,8,16.3,No,No
Albury,8.1,17.8,0.4,NA,NA,ESE,7,60,1019.7,NA,17.2,No,No
Albury,5.4,20.8,0,NA,NA,SE,11,59,1018.5,NA,19.7,No,Yes
Albury,9.8,20,2.8,NA,NA,NE,26,51,1011.4,1,19.4,Yes,Yes
Albury,10.2,18.5,3.6,NA,NA,WNW,13,61,1015,7,17.2,Yes,No
Albury,6.1,20.7,0.2,NA,NA,SSE,6,45,1020.8,NA,20.2,No,No
Albury,5.3,22.2,0,NA,NA,S,9,53,1025.8,NA,20.7,No,No
Albury,7,23.8,0,NA,NA,E,7,42,1029.4,NA,23.4,No,No
Albury,8,23.3,0,NA,NA,S,6,51,1029.8,NA,23,No,No
Albury,7.5,23.7,0,NA,NA,NNE,17,51,1026.8,NA,22.7,No,No
Albury,11.9,22.6,0,NA,NA,NNE,11,51,1024.5,2,21.7,No,No
Albury,13.6,20.9,0,NA,NA,SW,7,61,1023.4,8,20.8,No,No
Albury,10.1,19.8,0,NA,NA,W,22,50,1023.3,NA,18.8,No,No
Albury,4.8,18.8,0.2,NA,NA,W,15,36,1023.8,NA,18.4,No,No
Albury,7.9,23.4,0,NA,NA,NNE,17,47,1010.2,NA,22,No,No
Albury,12.5,17.5,0,NA,NA,WNW,24,54,1006.8,NA,17.4,No,No
Albury,6.2,16,0.4,NA,NA,WNW,26,64,1012,7,14.5,No,No
Albury,2.4,15.4,0,NA,NA,WNW,24,50,1014.8,NA,15.3,No,No
Albury,2.6,14.7,0,NA,NA,SSE,15,50,1015.3,8,13.2,No,No
Albury,6.4,19.3,0.8,NA,NA,W,15,53,1013,8,17.4,No,No
Albury,3.7,20.3,0.2,NA,NA,E,7,48,1014.6,NA,19.3,No,Yes
Albury,7.7,13.6,3.2,NA,NA,ESE,9,99,1006.8,7,12.1,Yes,Yes
Albury,10.8,18.4,37.4,NA,NA,W,22,82,999.6,8,16.5,Yes,No
Albury,11.2,18.7,0.2,NA,NA,NW,11,76,999.6,8,16,No,Yes
Albury,7.7,14,1.2,NA,NA,WNW,20,67,1007.6,8,12.8,Yes,Yes
Albury,7.3,14.9,2,NA,NA,W,19,72,1010.7,6,13.6,Yes,No
Albury,5.2,17.6,0.4,NA,NA,W,13,47,1014.1,NA,17.2,No,No
Albury,5.8,20.4,0.2,NA,NA,NE,13,56,1010.6,NA,19.7,No,No
Albury,6.1,23.9,0.2,NA,NA,ENE,17,47,1006,NA,23,No,No
Albury,14.2,22.3,0,NA,NA,WNW,22,47,1005.2,NA,21.5,No,No
